date,Humidity,Light,CO2,HumidityRatio,Occupancy
2015-02-11 15:29:00,0.5049617238446272,0.2713472485768501,0.3360559330720349,0.7602249522509091,1.0
2015-02-11 15:30:00,0.5048199603062092,0.273719165085389,0.31194458963178107,0.7600449164990662,1.0
2015-02-11 15:31:00,0.5148851715338816,0.2713472485768501,0.3135128070913098,0.7728485837701071,1.0
2015-02-11 15:32:00,0.5062375956903885,0.2713472485768501,0.3248823836728929,0.7618479151287695,1.0
2015-02-11 15:33:00,0.5049617238446272,0.273719165085389,0.3164532148279261,0.7602249522509091,1.0
2015-02-11 15:34:00,0.5063793592288065,0.27609108159392787,0.30880815471272366,0.7620283910658248,1.0
2015-02-11 15:35:00,0.5076552310745676,0.2713472485768501,0.31880554101721914,0.7636513539436854,1.0
2015-02-11 15:36:00,0.498157074000567,0.27609108159392787,0.322922111848482,0.7515700306060777,1.0
2015-02-11 15:37:00,0.5036858519988658,0.2713472485768501,0.3174333507401315,0.7586024295582608,1.0
2015-02-11 15:38:00,0.5045836875531613,0.2713472485768501,0.3157344484661719,0.7597442699990447,1.0
2015-02-11 15:39:00,0.5049617238446272,0.2713472485768501,0.3205697856591889,0.7602249522509091,1.0
2015-02-11 15:40:00,0.48653246385029775,0.2713472485768501,0.27273915314356345,0.7367850896943396,1.0
2015-02-11 15:41:00,0.49343162290898784,0.2713472485768501,0.26999477258938825,0.7455597417169247,1.0
2015-02-11 15:42:00,0.48965126169549195,0.2713472485768501,0.2701907997718293,0.7407515986426451,1.0
2015-02-11 15:43:00,0.4939041678480295,0.2713472485768501,0.2868531102793218,0.7461605945317553,1.0
2015-02-11 15:44:00,0.4953218032322088,0.2713472485768501,0.2817564035358535,0.7479635931614586,1.0
2015-02-11 15:45:00,0.4924865324638504,0.2713472485768501,0.2788159957992372,0.7443575959020517,1.0
2015-02-11 15:46:00,0.4924865324638504,0.2713472485768501,0.2658782017581254,0.7409972219911249,1.0
2015-02-11 15:47:00,0.4953218032322088,0.2713472485768501,0.2660742289405665,0.7479635931614586,1.0
2015-02-11 15:48:00,0.48057839523674517,0.2713472485768501,0.2574490329131586,0.72921302367184,1.0
2015-02-11 15:49:00,0.48152348568188263,0.2713472485768501,0.24882383688575074,0.7304147293015009,1.0
2015-02-11 15:50:00,0.4835554295435214,0.2713472485768501,0.25568478827118885,0.7296558499954442,1.0
2015-02-11 15:51:00,0.48152348568188263,0.2713472485768501,0.251437532625495,0.7304147293015009,1.0
2015-02-11 15:52:00,0.47916075985256606,0.2713472485768501,0.24451123887204682,0.7274100250421368,1.0
2015-02-11 15:53:00,0.4726396370853417,0.2713472485768501,0.24333507577740027,0.7191173758270529,1.0
2015-02-11 15:54:00,0.48057839523674517,0.2713472485768501,0.24215891268275375,0.72921302367184,1.0
2015-02-11 15:55:00,0.4780266515452227,0.2713472485768501,0.23980658649346068,0.725967978286544,1.0
2015-02-11 15:56:00,0.47774312446838674,0.2713472485768501,0.23667015157440327,0.7256070264124332,1.0
2015-02-11 15:57:00,0.48341366600510355,0.2713472485768501,0.24281233659808713,0.7328185807460347,1.0
2015-02-11 15:58:00,0.4819960306209243,0.2713472485768501,0.24372713014228245,0.7310155821163311,1.0
2015-02-11 15:59:00,0.48549286475758435,0.2618595825426945,0.24150548876742037,0.7354627733165006,1.0
2015-02-11 16:00:00,0.5026935072299406,0.26818469323213157,0.24568740196669334,0.7573399783692988,1.0
2015-02-11 16:01:00,0.48497306492770065,0.2713472485768501,0.24372713014228245,0.7348016151275811,1.0
2015-02-11 16:02:00,0.48341366600510355,0.2713472485768501,0.24549137478425223,0.7328185807460347,1.0
2015-02-11 16:03:00,0.48341366600510355,0.2713472485768501,0.24568740196669334,0.7328185807460347,1.0
2015-02-11 16:04:00,0.48653246385029775,0.2713472485768501,0.24882383688575074,0.7367850896943396,1.0
2015-02-11 16:05:00,0.48152348568188263,0.2666034155597723,0.24529534760181115,0.7304147293015009,1.0
2015-02-11 16:06:00,0.47963330479160765,0.2713472485768501,0.24059069522322504,0.728010877856967,1.0
2015-02-11 16:07:00,0.47944428692940183,0.26486401012017713,0.2380423418514909,0.7277705367310351,1.0
2015-02-11 16:08:00,0.48341366600510355,0.2713472485768501,0.2411787767705483,0.7328185807460347,1.0
2015-02-11 16:09:00,0.48341366600510355,0.2713472485768501,0.24372713014228245,0.7328185807460347,1.0
2015-02-11 16:10:00,0.4819960306209243,0.2713472485768501,0.24215891268275375,0.7310155821163311,1.0
2015-02-11 16:11:00,0.4743407995463568,0.2713472485768501,0.23889179294926535,0.7212804459604422,1.0
2015-02-11 16:12:00,0.4726396370853417,0.2713472485768501,0.23627809720952112,0.7191173758270529,1.0
2015-02-11 16:13:00,0.4625744258576695,0.2713472485768501,0.22510454781037909,0.7063185505933478,1.0
2015-02-11 16:14:00,0.45903033739722154,0.2713472485768501,0.21589127023564794,0.7018123745747259,1.0
2015-02-11 16:15:00,0.45662035724411687,0.2713472485768501,0.21275483531659053,0.6987482453116973,1.0
2015-02-11 16:16:00,0.46696909554862503,0.2713472485768501,0.21118661785706183,0.7119067018638764,1.0
2015-02-11 16:17:00,0.46980436631698325,0.26344086021505375,0.2151071615058836,0.7155118187528586,1.0
2015-02-11 16:18:00,0.4688592758718458,0.26670883409234664,0.2132775744959037,0.7143101131231977,1.0
2015-02-11 16:19:00,0.48795009923447685,0.27703984819734345,0.21922373233714645,0.7385880883240432,1.0
2015-02-11 16:20:00,0.47074945676212093,0.27893738140417457,0.22216414007376278,0.7167135243825191,1.0
2015-02-11 16:21:00,0.4655514601644457,0.27703984819734345,0.22392838471573256,0.7101041434193853,1.0
2015-02-11 16:22:00,0.46838673093280414,0.27703984819734345,0.22079194979667516,0.7137092603083676,1.0
2015-02-11 16:23:00,0.4712220017011626,0.27703984819734345,0.22196811289132168,0.7173148173825618,1.0
2015-02-11 16:24:00,0.4780266515452227,0.27703984819734345,0.22922111864164194,0.725967978286544,1.0
2015-02-11 16:25:00,0.4726396370853417,0.27893738140417457,0.22791427073256443,0.7191173758270529,1.0
2015-02-11 16:26:00,0.4726396370853417,0.2759856630613536,0.22216414007376278,0.7191173758270529,1.0
2015-02-11 16:27:00,0.46980436631698325,0.27703984819734345,0.22118400416155734,0.7121963437335894,1.0
2015-02-11 16:28:00,0.4655514601644457,0.27703984819734345,0.22569262935770235,0.7101041434193853,1.0
2015-02-11 16:29:00,0.46540969662602794,0.2754585705249842,0.22745687399967215,0.7099236674823299,1.0
2015-02-11 16:30:00,0.46299971647292326,0.27514231499051234,0.22085729216468528,0.706859538219301,1.0
2015-02-11 16:31:00,0.45662035724411687,0.2748260594560405,0.20961840039753313,0.6987482453116973,1.0
2015-02-11 16:32:00,0.46696909554862503,0.27229601518026564,0.21118661785706183,0.7119067018638764,1.0
2015-02-11 16:33:00,0.46696909554862503,0.27893738140417457,0.2119707265868262,0.7119067018638764,1.0
2015-02-11 16:34:00,0.4655514601644457,0.2726122707147375,0.2184396236073821,0.7101041434193853,1.0
2015-02-11 16:35:00,0.47249787354692385,0.26881720430107525,0.2233403031684093,0.7189368998899979,1.0
2015-02-11 16:36:00,0.4743407995463568,0.265022137887413,0.22320961835397832,0.7212804459604422,1.0
2015-02-11 16:37:00,0.4923447689254324,0.25,0.22549660217526127,0.7478786374154789,1.0
2015-02-11 16:38:00,0.5062848500141763,0.2698713894370652,0.23523261892930555,0.7718718127839471,1.0
2015-02-11 16:39:00,0.4726396370853417,0.26865907653383936,0.2349059069324335,0.7301096809493565,1.0
2015-02-11 16:40:00,0.4712220017011626,0.2678684376976597,0.242746994230077,0.7319699036566626,1.0
2015-02-11 16:41:00,0.4751913807768643,0.2678684376976597,0.24019864085834286,0.7296963470349785,1.0
2015-02-11 16:42:00,0.47774312446838674,0.2698713894370652,0.24046001040879406,0.7305014457883301,1.0
2015-02-11 16:43:00,0.4712220017011626,0.2708728652751423,0.24196288550031267,0.7282978786154063,1.0
2015-02-11 16:44:00,0.4751913807768643,0.2738772928526249,0.23745426030416764,0.7223624212123493,1.0
2015-02-11 16:45:00,0.48152348568188263,0.2738772928526249,0.23863042339881416,0.7353197131224933,1.0
2015-02-11 16:46:00,0.4710802381627446,0.2708728652751423,0.23372974383778697,0.7244506598596426,1.0
2015-02-11 16:47:00,0.48057839523674517,0.2708728652751423,0.23431782538511023,0.7328885701947954,1.0
2015-02-11 16:48:00,0.47774312446838674,0.2698713894370652,0.24019864085834286,0.7305014457883301,1.0
2015-02-11 16:49:00,0.47788488800680473,0.2708728652751423,0.23627809720952112,0.7294577666498957,1.0
2015-02-11 16:50:00,0.4766090161610434,0.2738772928526249,0.23667015157440327,0.7278321626607612,1.0
2015-02-11 16:51:00,0.4724506192231358,0.2738772928526249,0.2365394667599723,0.7237560475945858,1.0
2015-02-11 16:52:00,0.48057839523674517,0.2708728652751423,0.2365394667599723,0.72921302367184,1.0
2015-02-11 16:53:00,0.48057839523674517,0.2738772928526249,0.23758494511859862,0.7365702793107227,1.0
2015-02-11 16:54:00,0.48341366600510355,0.2738772928526249,0.23667015157440327,0.7401881615708626,1.0
2015-02-11 16:55:00,0.4819960306209243,0.2738772928526249,0.24078672240566612,0.7310155821163311,1.0
2015-02-11 16:56:00,0.48341366600510355,0.2738772928526249,0.23784631466904982,0.7328185807460347,1.0
2015-02-11 16:57:00,0.48809186277289485,0.2738772928526249,0.24549137478425223,0.7424603976369095,1.0
2015-02-11 16:58:00,0.48341366600510355,0.2738772928526249,0.24862780970330964,0.7365007300471745,1.0
2015-02-11 16:59:00,0.48965126169549195,0.2738772928526249,0.24999999998039726,0.7481484709506372,1.0
2015-02-11 17:00:00,0.48809186277289485,0.2738772928526249,0.2558808154536299,0.7387681240758861,1.0
2015-02-11 17:01:00,0.48549286475758435,0.2738772928526249,0.25013068479482825,0.7354627733165006,1.0
2015-02-11 17:02:00,0.48965126169549195,0.2738772928526249,0.24843178252086856,0.7518548304384554,1.0
2015-02-11 17:03:00,0.48965126169549195,0.2738772928526249,0.25039205434527945,0.7481484709506372,1.0
2015-02-11 17:04:00,0.48497306492770065,0.2738772928526249,0.2527443805345725,0.7458749143289531,1.0
2015-02-11 17:05:00,0.48213779415934227,0.2738772928526249,0.24862780970330964,0.738559916470454,1.0
2015-02-11 17:06:00,0.48809186277289485,0.2738772928526249,0.2443152116896057,0.7498616717970253,1.0
2015-02-11 17:07:00,0.4915414420187129,0.2738772928526249,0.2527443805345725,0.7480894861321851,1.0
2015-02-11 17:08:00,0.4924865324638504,0.2738772928526249,0.2658782017581254,0.7554793154767802,1.0
2015-02-11 17:09:00,0.48757206294301114,0.2738772928526249,0.26136957656198034,0.7381069658869667,1.0
2015-02-11 17:10:00,0.48726963425007086,0.2738772928526249,0.2531364348994547,0.7465888947433522,1.0
2015-02-11 17:11:00,0.48965126169549195,0.2738772928526249,0.25823314164292294,0.7444469535001547,1.0
2015-02-11 17:12:00,0.48341366600510355,0.2738772928526249,0.25058808152772055,0.7426496772782114,1.0
2015-02-11 17:13:00,0.48653246385029775,0.2738772928526249,0.2511761630750438,0.7441683162607499,1.0
2015-02-11 17:14:00,0.48383895662035736,0.2738772928526249,0.2517642446223671,0.7407309099376653,1.0
2015-02-11 17:15:00,0.48072015877516316,0.2738772928526249,0.24666753787889878,0.7367511954329905,1.0
2015-02-11 17:16:00,0.48653246385029775,0.2738772928526249,0.24490329323692897,0.7515735520877764,1.0
2015-02-11 17:17:00,0.48497306492770065,0.2738772928526249,0.2458834291491344,0.7458749143289531,1.0
2015-02-11 17:18:00,0.4726396370853417,0.2738772928526249,0.23510193411487457,0.733784787287099,1.0
2015-02-11 17:19:00,0.4798223232208677,0.267973856230234,0.23209618401024815,0.7331518009517684,1.0
2015-02-11 17:20:00,0.4819960306209243,0.2738772928526249,0.23372974383778697,0.7420690729831484,1.0
2015-02-11 17:21:00,0.48341366600510355,0.269449715370019,0.23706220593928545,0.7328185807460347,1.0
2015-02-11 17:22:00,0.4751913807768643,0.269449715370019,0.23980658649346068,0.7223624212123493,1.0
2015-02-11 17:23:00,0.47930252339098384,0.27166350411132195,0.23333768947290479,0.7275905009791922,1.0
2015-02-11 17:24:00,0.4724506192231358,0.267973856230234,0.2300052273714063,0.7188770347011209,1.0
2015-02-11 17:25:00,0.47533314431528206,0.267235926628716,0.2300052273714063,0.7225424569641922,1.0
2015-02-11 17:26:00,0.4688592758718458,0.2709255745098039,0.22634605327303572,0.7143101131231977,1.0
2015-02-11 17:27:00,0.4712220017011626,0.265022137887413,0.22079194979667516,0.7173148173825618,1.0
2015-02-11 17:28:00,0.46838673093280414,0.265022137887413,0.21295086249903164,0.7137092603083676,1.0
2015-02-11 17:29:00,0.4712220017011626,0.265022137887413,0.20909566121821999,0.7173148173825618,1.0
2015-02-11 17:30:00,0.46318873433512914,0.265022137887413,0.2053058023838292,0.7070998793452334,1.0
2015-02-11 17:31:00,0.4537850864757585,0.265022137887413,0.2006011500052431,0.6951435686079276,1.0
2015-02-11 17:32:00,0.4522256875531614,0.265022137887413,0.19628855199153916,0.6866030951183022,1.0
2015-02-11 17:33:00,0.45506095832151977,0.265022137887413,0.18374281231530953,0.6967656511153634,1.0
2015-02-11 17:34:00,0.4522256875531614,0.265022137887413,0.18295870358554517,0.6833307582498411,1.0
2015-02-11 17:35:00,0.45317077799829886,0.265022137887413,0.18139048612601646,0.6856175204278954,1.0
2015-02-11 17:36:00,0.4522256875531614,0.265022137887413,0.17845007838940014,0.6866030951183022,1.0
2015-02-11 17:37:00,0.45080805216898223,0.265022137887413,0.17550967065278383,0.6815365633243845,1.0
2015-02-11 17:38:00,0.44967394386163895,0.265022137887413,0.17041296390931554,0.6833686141781015,1.0
2015-02-11 17:39:00,0.4512805971080239,0.265022137887413,0.17041296390931554,0.6832242334284572,1.0
2015-02-11 17:40:00,0.4469804366316983,0.265022137887413,0.16551228434828832,0.6766932054331182,1.0
2015-02-11 17:41:00,0.445988091862773,0.265022137887413,0.15838996341239905,0.6721817471919485,1.0
2015-02-11 17:42:00,0.4357811170966828,0.265022137887413,0.1529665446720587,0.662521882707368,1.0
2015-02-11 17:43:00,0.4329458463283244,0.265022137887413,0.1484579194759137,0.6557042941388018,1.0
2015-02-11 17:44:00,0.4254323787921747,0.265022137887413,0.14473340300953302,0.6462130205905436,1.0
2015-02-11 17:45:00,0.4468386730932805,0.265022137887413,0.1433612127324454,0.6732562392952457,1.0
2015-02-11 17:46:00,0.4427275304791608,0.265022137887413,0.15237846312473544,0.6713115010271721,1.0
2015-02-11 17:47:00,0.43861638786504126,0.265022137887413,0.1515943543949711,0.6628683084694715,1.0
2015-02-11 17:48:00,0.4357811170966828,0.265022137887413,0.1484579194759137,0.6657616458701162,1.0
2015-02-11 17:49:00,0.4313864474057273,0.265022137887413,0.14257710400268103,0.6537344653136252,1.0
2015-02-11 17:50:00,0.4238729798695776,0.265022137887413,0.14192368008734768,0.644243191765367,1.0
2015-02-11 17:51:00,0.4210377091012192,0.265022137887413,0.1285938316813537,0.6535143727074605,1.0
2015-02-11 17:52:00,0.42245534448539845,0.265022137887413,0.12434657603565986,0.6488757009399275,1.0
2015-02-11 17:53:00,0.4210377091012192,0.265022137887413,0.11787767901510396,0.6535143727074605,1.0
2015-02-11 17:54:00,0.4210377091012192,0.265022137887413,0.11885781492730939,0.650294417879267,1.0
2015-02-11 17:55:00,0.4238729798695776,0.265022137887413,0.11885781492730939,0.6571181690408056,1.0
2015-02-11 17:56:00,0.4210377091012192,0.265022137887413,0.12101411393416137,0.6535143727074605,1.0
2015-02-11 17:57:00,0.4291654851148285,0.265022137887413,0.12205959221437691,0.6595321447452229,1.0
2015-02-11 17:58:00,0.41976183725545785,0.265022137887413,0.12160219548148463,0.6518927303852368,1.0
2015-02-11 17:59:00,0.41848596540969674,0.265022137887413,0.12062205956927918,0.6502710880630136,1.0
2015-02-11 18:00:00,0.4284094130989511,0.26280834914611007,0.12454260321810094,0.6628841551371154,1.0
2015-02-11 18:01:00,0.4483980720158776,0.2624920936116382,0.12807109250204052,0.6882942867040736,1.0
2015-02-11 18:02:00,0.4469804366316983,0.265022137887413,0.13493204388747862,0.686492168444795,1.0
2015-02-11 18:03:00,0.4304886118514319,0.265022137887413,0.13408259278970414,0.6655270271519446,1.0
2015-02-11 18:04:00,0.41976183725545785,0.265022137887413,0.1270909565898351,0.6518927303852368,1.0
2015-02-11 18:05:00,0.4210377091012192,0.265022137887413,0.12415054885321877,0.6535143727074605,1.0
2015-02-11 18:06:00,0.41763538417918916,0.265022137887413,0.12101411393416137,0.649189993181531,1.0
2015-02-11 18:07:00,0.4159342217181741,0.265022137887413,0.11670151592045742,0.6470278034185662,1.0
2015-02-11 18:08:00,0.4116813155656366,0.265022137887413,0.11474124409604655,0.6384213021470913,1.0
2015-02-11 18:09:00,0.4116813155656366,0.265022137887413,0.11082070044722478,0.6416227691963671,1.0
2015-02-11 18:10:00,0.4030337397221435,0.265022137887413,0.10199947723737583,0.6210929710785109,1.0
2015-02-11 18:11:00,0.3983555429543522,0.265022137887413,0.09513852585193774,0.6120132707037814,1.0
2015-02-11 18:12:00,0.3964653626311313,0.265022137887413,0.09278619966264469,0.6138382785941013,1.0
2015-02-11 18:13:00,0.3926850014176354,0.265022137887413,0.0910219550206749,0.6048518974843856,1.0
2015-02-11 18:14:00,0.3872979869577545,0.265022137887413,0.09121798220311599,0.5980492752130387,1.0
2015-02-11 18:15:00,0.38380115282109445,0.265022137887413,0.09174072138242914,0.5936333371629448,1.0
2015-02-11 18:16:00,0.3888573858803516,0.265022137887413,0.08827757446649967,0.6000182236677905,1.0
2015-02-11 18:17:00,0.3846044797278141,0.265022137887413,0.0876894929191764,0.5946479640773653,1.0
2015-02-11 18:18:00,0.3781306112843778,0.265022137887413,0.08782017773360738,0.5864732844991859,1.0
2015-02-11 18:19:00,0.37765806634533594,0.265022137887413,0.08670935700697097,0.585876833536479,1.0
2015-02-11 18:20:00,0.37170399773178353,0.265022137887413,0.08141662308106158,0.5783589102950957,1.0
2015-02-11 18:21:00,0.37907570172951527,0.265022137887413,0.07867224252688636,0.5876666266098124,1.0
2015-02-11 18:22:00,0.37624043096115684,0.265022137887413,0.07926032407420962,0.5812835008458158,1.0
2015-02-11 18:23:00,0.37312163311596264,0.2605945604048071,0.07828018816200417,0.56897768304992,1.0
2015-02-11 18:24:00,0.37624043096115684,0.17668142523719166,0.07867224252688636,0.5728935706988074,1.0
2015-02-11 18:25:00,0.38002079217465273,0.0,0.0763199163375933,0.5776405280285734,0.0
2015-02-11 18:26:00,0.3909838389566205,0.0,0.0731834814185359,0.5914073205441922,0.0
2015-02-11 18:27:00,0.3926850014176354,0.0,0.077888133797122,0.5935435393796293,0.0
2015-02-11 18:28:00,0.3926850014176354,0.0,0.07984840562153288,0.5935435393796293,0.0
2015-02-11 18:29:00,0.3955202721859938,0.0,0.08063251435129723,0.5971041975621664,0.0
2015-02-11 18:30:00,0.3966543804933371,0.0,0.07945635125665071,0.5985281967240537,0.0
2015-02-11 18:31:00,0.3966543804933371,0.0,0.08442237318568802,0.5985281967240537,0.0
2015-02-11 18:32:00,0.3926850014176354,0.0,0.08259278617570812,0.5935435393796293,0.0
2015-02-11 18:33:00,0.398639070031188,0.0,0.08259278617570812,0.588474366474438,0.0
2015-02-11 18:34:00,0.3926850014176354,0.0,0.08298484054059029,0.5852024697911894,0.0
2015-02-11 18:35:00,0.3892826764956054,0.0,0.08533716672988334,0.576796692976537,0.0
2015-02-11 18:36:00,0.3926850014176354,0.0,0.08651332982452987,0.5810431597198839,0.0
2015-02-11 18:37:00,0.3926850014176354,0.0,0.08625196027407868,0.5810431597198839,0.0
2015-02-11 18:38:00,0.3926850014176354,0.0,0.08494511236500117,0.574818500632326,0.0
2015-02-11 18:39:00,0.3926850014176354,0.0,0.07671197070247547,0.5810431597198839,0.0
2015-02-11 18:40:00,0.3926850014176354,0.0,0.07435964451318242,0.5810431597198839,0.0
2015-02-11 18:41:00,0.3926850014176354,0.0,0.08102456871617941,0.5810431597198839,0.0
2015-02-11 18:42:00,0.3955202721859938,0.0,0.0876894929191764,0.5721272082441408,0.0
2015-02-11 18:43:00,0.3945751817408563,0.0,0.10794563507861858,0.5709549950237062,0.0
2015-02-11 18:44:00,0.3926850014176354,0.0,0.09513852585193774,0.5686105685828369,0.0
2015-02-11 18:45:00,0.43861638786504126,0.0,0.09435441712217339,0.625591663948523,0.0
2015-02-11 18:46:00,0.40430961156790485,0.0,0.12375849448833659,0.5830292753979165,0.0
2015-02-11 18:47:00,0.4054437198752482,0.0,0.09376633557485013,0.5707305005654181,0.0
2015-02-11 18:48:00,0.4298270484831302,0.0,0.08729743855429423,0.6007740216773609,0.0
2015-02-11 18:49:00,0.4159342217181741,0.0,0.09984317823052385,0.5836556589550618,0.0
2015-02-11 18:50:00,0.4102636801814575,0.0,0.18491897540995605,0.5766690392649613,0.0
2015-02-11 18:51:00,0.4233059257159058,0.0,1.0,0.5843810841849819,0.0
2015-02-11 18:52:00,0.4045931386447406,0.0,0.9255096706723865,0.5573004497372316,0.0
2015-02-11 18:53:00,0.4062943011057557,0.0,0.604547830883548,0.5593834061619766,0.0
2015-02-11 18:54:00,0.4159342217181741,0.0,0.18766335596413128,0.5711869726306041,0.0
2015-02-11 18:55:00,0.4102636801814575,0.0,0.10533193933887432,0.5642434910913118,0.0
2015-02-11 18:56:00,0.45562801247519136,0.0,0.061029796107188436,0.6197992667394735,0.0
2015-02-11 18:57:00,0.4571401570740006,0.0,0.0763199163375933,0.6216515661129576,0.0
2015-02-11 18:58:00,0.4499574709384747,0.0,0.10297961314958126,0.6128535842741191,0.0
2015-02-11 18:59:00,0.4357811170966828,0.0,0.1284631468669227,0.5898340985953249,0.0
2015-02-11 19:00:00,0.4329458463283244,0.0,0.14767381074614933,0.5807385515529515,0.0
2015-02-11 19:01:00,0.46696909554862503,0.0,0.09670674331146645,0.6221789079973289,0.0
2015-02-11 19:02:00,0.43861638786504126,0.0,0.20961840039753313,0.5876441771639835,0.0
2015-02-11 19:03:00,0.48681599092713357,0.0,0.1072922111632852,0.6463578415254003,0.0
2015-02-11 19:04:00,0.46129855401190817,0.0,0.08207004699639496,0.6152710814602352,0.0
2015-02-11 19:05:00,0.45562801247519136,0.0,0.09709879767634863,0.6083636951083536,0.0
2015-02-11 19:06:00,0.45817975616671397,0.0,0.10611604806863867,0.6114722830778279,0.0
2015-02-11 19:07:00,0.4326623192514886,0.0,0.0892577103787051,0.5803930061612727,0.0
2015-02-11 19:08:00,0.4408846044797279,0.0,0.12219027702880789,0.5904067795565664,0.0
2015-02-11 19:09:00,0.45921935525942736,0.0,0.16492420280096506,0.6127382557484886,0.0
2015-02-11 19:10:00,0.45506095832151977,0.0,0.14532148455685628,0.6076730445102081,0.0
2015-02-11 19:11:00,0.44939041678480296,0.0,0.10533193933887432,0.600766098343539,0.0
2015-02-11 19:12:00,0.44768925432378803,0.0,0.06821745948949857,0.5986941465491021,0.0
2015-02-11 19:13:00,0.4610150269350724,0.0,0.03829064294402223,0.6149255360685564,0.0
2015-02-11 19:14:00,0.46110953614970235,0.0,0.10507056978842312,0.6108058426663603,0.0
2015-02-11 19:15:00,0.4726396370853417,0.0,0.024568740173146066,0.6290867345344229,0.0
2015-02-11 19:16:00,0.5208392401474342,0.0,0.023784631443381714,0.6812420794173357,0.0
2015-02-11 19:17:00,0.4499574709384747,0.0,0.022608468348735186,0.5951497752194211,0.0
